Category	GeneSet	N_genes	N_overlap	p	adjP	genes	link
Curated_gene_sets	PUJANA_BRCA1_PCC_NETWORK	1612	270	3.6485048444170236e-11	8.362677145474186e-09	APITD1:SRSF10:STMN1:GPR3:SNRNP40:PSMB2:MYCBP:UQCRH:CDKN2C:HSPB11:ITGB3BP:SEP15:RPL5:TMED5:ALX3:SLC16A1:NRAS:MAN1A2:SF3B4:ANP32E:ENSA:RFX5:EFNA3:EFNA3:FDPS:MR1:TIMM17A:NSL1:LBR:DESI2:HNRNPU-AS1:HNRNPU:GDI2:HNRNPF:ZWINT:TFAM:RPS24:PTEN:SMNDC1:PRDX3:BUB3:ZNF195:OR7E12P:EIF3F:PSMA1:PSMA1:LDHA:DNAJC24:EEF1G:UCP2:CREBZF:FUT4:POU2AF1:PAFAH1B2:FOXM1:RAD51AP1:CD27:GAPDH:IFFO1:RECQL:KRAS:TMEM106C:GLIPR1:NAP1L1:LIN7A:UBE2N:TDG:MVK:ERP29:OAS2:RPLP0:SRSF9:RNF6:MRPS31:ELF1:DLEU2:UCHL3:BTF3P11:PARP2:PABPN1:PSME2:PSMA6:RPL36AL:MGAT2:ATP5S:MNAT1:MAX:EIF2S1:ERH:MED6:DLST:TCL1A:EIF5:IGHM:DUT:BNIP2:SNAPC5:RPL4:HEXA:ST20:RPS17:RPS17L:SNRPA1:RPS15A:UBFD1:PLK1:NUDT21:CYB5B:IRF8:UBE2G1:GP1BA:C1QBP:EIF4A1:RPL23A:TRAF4:GOSR1:RPL19:PSMC3IP:SP2:COX11:SRSF1:KPNA2:SUMO2:TK1:TXNL4A:ADNP2:RNF126:LMNB2:ELAVL1:ZNF266:CEBPG:EIF3K:RPS19:PAFAH1B3:TRAPPC6A:SLC1A5:CD37:ZNF134:RPS5:RPS7:CENPA:PPM1G:CEBPZ:PIGF:FANCL:SLC1A4:PCBP1:DGUOK:MOB1A:MRPL19:GCFC2:IMMT:RMND5A:RPL31:BCL2L11:DBI:CCNT2:KYNU:HNRNPA3:PRKRA:STK17B:NOP56:PCNA:SNRPB2:ZNF337:EIF2S2:MYBL2:YWHAB:UBE2C:CD40:RAE1:IFNAR1:UBE2L3:SMARCB1:MIF:GSTTP1:SNRPD3:RRP7A:NUP50:GTSE1:VHL:UBE2E1:RPL15:RPL14:PDE12:SUCLG2:GPR15:RPL24:MBD4:MBNL1:PPP1R2:PAK2:NCBP2:CD38:PTTG2:RHOH:PAICS:IGJ:RPS3A:HMGB2:SAP30:SUB1:RPL37:DIMT1:SREK1IP1:GTF2H2:NSA2:TBCA:DHFR:RPS23:ATG12:AP3S1:TNFAIP8:HINT1:CLINT1:PROP1:NHP2:EEF1E1:ACOT13:C6orf62:TRIM27:MRPS18B:POU5F1:LSM2:PFDN6:DAXX:KIFC1:RPL10A:POLR1C:EEF1A1:HMGN3:UBE2J1:ZBTB24:TBPL1:WTAP:RPA3:NUPL2:OSBPL3:HNRNPA2B1:CBX3:GGCT:LSM5:COA1:IKZF1:POM121:EIF4H:PDAP1:CPSF4:DNAJC2:PIK3CG:IRF5:ZC3HAV1:XRCC2:INSIG1:PPP3CC:RPS20:GGH:PVT1:MLANA:RPS6:STOML2:CKS2:TRIM14:TXN:TOR1A:PRPS2:PDHA1:EIF2S3:RBM3:P2RY10:TIMM8A:NKRF:ENOX2:DNASE1L1	http://www.gsea-msigdb.org/gsea/msigdb/cards/PUJANA_BRCA1_PCC_NETWORK
Curated_gene_sets	KRIGE_RESPONSE_TO_TOSEDOSTAT_24HR_DN	1024	186	7.23040883474241e-11	1.59097915999672e-08	ATAD3B:AGMAT:NDUFS5:SLC2A1:MMACHC:AK4:RPL5:SLC16A1:GAS5:TOR1AIP2:IFRG15:TIMM17A:CHML:ASB13:NUDT5:IPMK:TFAM:SRGN:CUTC:SCD:DPCD:FAM204A:NANOS1:ACADSB:IFITM2:LDHA:MTCH2:B3GAT3:METTL12:UNC93B1:C11orf82:FUT4:DCUN1D5:PAFAH1B2:SLC37A4:RPS26:DYRK2:C12orf29:IKBIP:C12orf45:RHOF:SACS:HMGB1:MED4:DLEU2:MIR17HG:CFL2:DNAAF2:SPTLC2:SLIRP:BTBD7:EIF3J:SORD:DUT:IMP3:TMED3:SNRPA1:C16orf13:FAM173A:MRPS34:CCDC113:NIP7:CFDP1:TRAPPC2L:RPAIN:C1QBP:GPS2:HS3ST3B1:CENPV:COPRS:PIGW:SLC25A39:ARL17A:COX11:SNHG16:C17orf89:STRA13:FAM210A:CABLES1:C18orf25:TXNL4A:RNF126:GADD45B:SLC39A3:ELOF1:GADD45GIP1:CCDC124:PDCD5:CEBPA:MRPS12:LGALS14:EXOSC5:ZNF574:ADI1:FAM98A:GEMIN6:ZFP36L2:FAM136A:SPR:VAMP8:HMGB1P4:METTL8:HNRNPA3:METTL21A:THAP4:FKBP1A:NOP56:MCM8:PA2G4P2:NXT1:PSMA7:RPL23AP4:BID:SDF2L1:MIF:NEFH:GCAT:NHP2L1:RRP7A:TTLL12:FAM118A:TRMU:MRPS25:NPRL2:TRMT10C:ATG3:FAM162A:LRRC34:SEC62:RPL22L1:NRROS:NCBP2:BDH1:HNRNPDL:C4orf3:CCRN4L:MRPL36:DIMT1:GTF2H2:NREP:SAR1B:EGR1:GM2A:NHP2:TUBB2A:PSMG4:GFOD1:MYLIP:AIF1:HSPA1B:PFDN6:POLR1C:HMGN3:FAM46A:SNHG5:PM20D2:ZBTB24:MARCKS:C7orf50:TWISTNB:MPP6:IKZF1:MRPS17:MRPS17:PDAP1:POP7:ARMC10:MDFIC:INSIG1:ERICH1:CHCHD7:TMEM70:TMEM64:SLC25A32:UTP23:PVT1:EXOSC4:KANK1:RCL1:APTX:ALDH1B1:ISCA1:CKS2:TRIM14:ENDOG:PRPS2:TXLNG:CETN2	http://www.gsea-msigdb.org/gsea/msigdb/cards/KRIGE_RESPONSE_TO_TOSEDOSTAT_24HR_DN
Curated_gene_sets	PECE_MAMMARY_STEM_CELL_UP	137	44	8.414288630126883e-11	1.7157811362258955e-08	NDUFS5:GAS5:FAU:RPS3:GAPDH:RPS26:RPL41:DYNLL1:RPL36AL:RPS2:RPL13:RPL23A:CNP:SOCS3:C17orf89:UQCR11:UQCR11:RPS28:UBA52:EIF3K:RPS16:RPS19:GLTSCR2:RPS7:TUBA4A:RPL15:RPSA:RPL24:TBCA:HINT1:RPS14:TUBB2A:RPS18:RPL10A:RPS12:RALA:NDUFB2:RPS20:C8orf59:UQCRB:EEF1D:RPL8:TXN:RPL7A:TUBB4B	http://www.gsea-msigdb.org/gsea/msigdb/cards/PECE_MAMMARY_STEM_CELL_UP
Curated_gene_sets	TIEN_INTESTINE_PROBIOTICS_24HR_DN	215	59	8.421394415215266e-11	1.7157811362258955e-08	SH3GLB1:RPL5:TMED5:MAN1A2:RPS24:EEF1G:SLC3A2:RPS3:RPL41:TSPAN31:NAP1L1:BTG1:RPLP0:SEL1L:PDIA3:PPIB:RPL4:ARIH1:RPS2:HERPUD1:RPL13:EIF5A:RPL23A:P4HB:ADNP2:CEBPG:RPS19:SLC1A5:KDELR1:RPS7:SLC1A4:RPL37A:LRRFIP1:SDF2L1:ARF4:SERP1:LAMP3:RPL34:RPS3A:CLCN3:RPS23:GLRX:PJA2:TMED7:CSNK1A1:RPS14:GNB2L1:C6orf48:RPS18:VEGFA:EEF1A1:PNRC1:GATAD1:TES:BNIP3L:TRAM1:RPS6:AUH:ARMCX3	http://www.gsea-msigdb.org/gsea/msigdb/cards/TIEN_INTESTINE_PROBIOTICS_24HR_DN
Curated_gene_sets	CHNG_MULTIPLE_MYELOMA_HYPERPLOID_UP	54	25	1.5140106011470338e-10	2.9744901131820833e-08	EEF1G:RPS3:EIF3J:RPL4:IMP3:RPS17:RPS17L:RPS15:UBA52:EIF3K:RPS16:RPS19:RPL18:RPS9:RPL32:RPL15:RPSA:RPL14:RPL29:RPL24:NCBP2:RPL37:RPS23:RPS14:RPS6:RPL7A	http://www.gsea-msigdb.org/gsea/msigdb/cards/CHNG_MULTIPLE_MYELOMA_HYPERPLOID_UP
Curated_gene_sets	JOHNSTONE_PARVB_TARGETS_3_DN	856	160	1.8265700334766929e-10	3.4648143979845824e-08	PITHD1:STMN1:ATPIF1:TMEM200B:MYCBP:NDUFS5:CDKN2C:RBM15:SEC22B:ANP32E:UHMK1:BLZF1:GAS5:TOR1AIP2:IFRG15:TSEN15:TIMM17A:ELK4:DESI2:WAC:ZWINT:IPMK:CISD1:TFAM:PTEN:SMNDC1:FAM204A:BUB3:DNAJC24:MED19:SLC3A2:TAF1D:PAFAH1B2:NINJ2:RAD51AP1:TPI1:MAGOHB:AEBP2:RECQL:GOLT1B:ALG10:TMTC3:TDG:C12orf65:SACS:HMGB1:N4BP2L2:RFXAP:TPT1-AS1:MED4:DLEU2:MZT1:UCHL3:RAP2A:SPTSSA:CFL2:ATP5S:PCNXL4:MNAT1:EIF5:BNIP2:FAM103A1:SNRPA1:NUDT21:SNTB2:NIP7:ZNF23:UBE2G1:RPAIN:C17orf75:PIGW:CCDC43:SKA2:TK1:SOCS3:RAB12:MIB1:TXNL4A:ELAVL1:ZNF738:ZNF765:ERVK3-1:ADI1:TTC32:CENPA:PPP1CB:FAM98A:FANCL:SERTAD2:TPRKB:WDR33:HMGB1P4:PRKRA:ASNSD1:GLS:C2orf69:PCNA:MCM8:TMX4:RPL23AP4:NUP50:FGD5-AS1:HIGD1A:RYBP:ATG3:SLC35A5:NAA50:CCDC14:OSBPL11:SERP1:MBNL1:TIPARP:GOLIM4:MAP3K13:ZNF718:PAICS:SLC7A11:RAB33B:C4orf46:SUB1:BRIX1:DEPDC1B:SMIM15:DIMT1:GTF2H2:MBLAC2:ELL2:TMED7:CSNK1A1:TUBB2A:EEF1E1:NOL7:LSM2:UQCC2:KIAA1586:MTO1:PM20D2:WTAP:MIR3939:RPA3:NUPL2:MALSU1:MPP6:LSM5:NAPEPLD:NAA38:METTL2B:BAG4:SLC25A32:EXOSC4:ZCCHC7:C9orf40:SPIN1:PRPS2:AP1S2:PDHA1:RP2:SPIN4:TAF9B:TMSB15B:VMA21	http://www.gsea-msigdb.org/gsea/msigdb/cards/JOHNSTONE_PARVB_TARGETS_3_DN
Curated_gene_sets	DANG_BOUND_BY_MYC	1058	187	6.309629933791796e-10	1.1569758088596222e-07	STMN1:SNRNP40:MYCBP:ITGB3BP:RPL5:NRAS:RBM8A:HIST2H2BE:RFX5:HAX1:BLZF1:IER5:LBR:EIF4EBP2:SLC25A28:COX15:SCD:PRDX3:LSP1:RHOG:AMPD3:RNF141:PSMA1:PSMA1:LDHA:FANCF:YIF1A:GSTP1:TMEM126A:ACAD8:FOXM1:CCND2:RAD51AP1:GAPDH:CREBL2:RECQL:RPS26:NAP1L1:SLC25A3:LSP1:POLR1D:USPL1:ESD:DLEU2:PARP2:PSMB5:MGAT2:ATP5S:TIMM9:EIF2S1:TMED10:SPTLC2:GPR132:TLE3:RPS17:RPS17L:CIB1:POLR3K:PDPK1:PDPK2:GDE1:DNAJA2:HERPUD1:CFDP1:RPL13:PFN1:EIF4A1:FXR2:RPL19:SRSF1:PSMC5:TK1:ZNF271:RPS15:OAZ1:UBA52:CEBPA:ZNF146:EIF3K:RPS16:RPS19:BBC3:RPL18:BCL2L12:TSEN34:ZNF134:RPS5:ID2:PPP1CB:CEBPZ:SRSF7:ZFP36L2:PIGF:SLC1A4:GCFC2:RPL31:DBI:PRKRA:ZNF142:PDE6D:ASB1:PCNA:TRMT6:SNRPB2:SNX5:INSM1:NXT1:CST5:MYBL2:UBE2C:IFNAR1:GNB1L:SDF2L1:SNRPD3:ACO2:VHL:RPL32:RPL15:RARB:NPRL2:CYB561D2:XXcos-LUCA11.4:RBM15B:ARF4:ARL6IP5:MBD4:RNF7:SERP1:MBNL1:RAP2B:SEC62:EIF5A2:NDUFB5:NCBP2:OCIAD1:PAICS:HNRNPDL:CLCN3:SAP30:SRD5A1:RPL37:GTF2H2:COX7C:ATG12:HINT1:IL13:PCBD2:CLINT1:EEF1E1:NOL7:BTN2A1:HIST1H2BJ:ZKSCAN8:HLA-F:GPSM3:HLA-DPB1:PFDN6:DAXX:KIAA1586:PTP4A1:BCKDHB:CASP8AP2:PREP:CD164:ZNF12:MPP6:HNRNPA2B1:CBX3:EIF4H:STYXL1:ZKSCAN5:VGF:NAA38:NDUFB2:RPS20:RPL8:RCL1:SNAPC3:RPS6:NDUFB6:CKS2:TXN:NR6A1:SURF6:PRPS2:PDHA1:EIF2S3:MKRN4P:ELK1:RBM3:TIMM8A:AMMECR1	http://www.gsea-msigdb.org/gsea/msigdb/cards/DANG_BOUND_BY_MYC
Curated_gene_sets	REACTOME_INFECTIOUS_DISEASE	379	85	6.909317213107552e-10	1.2260694835259563e-07	ISG15:PSMB2:RPL5:RPS24:PSMD13:POLR2L:TAF10:PSMA1:PSMA1:FAU:BANF1:RPS3:PDZD3:AAAS:RPS26:RPL41:RPLP0:PSMB5:PABPN1:PSME2:PSMA6:RPL36AL:MNAT1:CALM1:RPL4:RPS17:RPS17L:RPS2:RPS15A:PSMB10:RPL13:RPL23A:RPL19:PSMC5:KPNA2:CHMP6:RPS15:RPS28:UBA52:RPS16:RPS19:RPL18:RPS9:RPS5:RPS7:RPL31:CCNT2:RPL37A:RAE1:PSMA7:APOBEC3G:NUP50:RPL32:RPL15:RPSA:RPL14:RPL29:RPL24:RPL22L1:PAK2:NCBP2:RPL34:RPS3A:RPL37:GTF2H2:RPS23:RPS14:HLA-A:PSMB9:RPS18:RPL10A:RPS12:VTA1:NUP43:NUPL2:POM121:POM121C:CPSF4:RPS20:RPL8:RPS6:TAF1L:CDK9:RPL7A:AP1S2:RPS4X:TAF9B	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_INFECTIOUS_DISEASE
Curated_gene_sets	FLECHNER_BIOPSY_KIDNEY_TRANSPLANT_OK_VS_DONOR_UP	567	112	4.385893489993538e-09	7.539625027642016e-07	C1orf63:HSPB11:AK4:LEPROT:FPGT:CRYZ:TMED5:SEC22B:FMO3:ARPC5:LPGAT1:NSL1:DESI2:GDI2:VIM:SRGN:SHOC2:ACADSB:BNIP3:EIF3F:CREBZF:CREBL2:RECQL:TUBA1A:NAP1L1:UBE2N:DYNLL1:CDK2AP1:RNF6:CLDN10:PSME2:TM9SF1:TM9SF1:SPTSSA:RPL36AL:GCH1:TMED10:IGHG1:IGHM:PDIA3:DUT:PPIB:IL32:SIAH1:RBL2:HERPUD1:CFDP1:PAFAH1B1:EVI2B:LASP1:SRSF1:PSMC5:KPNA2:PRKAR1A:NARS:TXNL4A:ZNF146:ID2:IMMT:PRKRA:GLS:LRRFIP1:SLC5A3:SLC5A3:SH3BGR:COMT:SNRPD3:NUP50:ARF4:GBE1:SERP1:PPP1R2:IGJ:HNRNPDL:PDLIM5:PAPSS1:HADH:HMGB2:SUB1:TBCA:GLRX:PJA2:NREP:ATG12:AP3S1:GNB2L1:ACOT13:HLA-F:HLA-A:MRPS18B:PSMB9:HLA-DPA1:HLA-DPB1:TAPBP:VEGFA:HMGN3:PNISR:MARCKS:TSPYL4:HNRNPA2B1:CBX3:RALA:EIF4H:CALU:LEPROTL1:EEF1D:SLC1A1:TEK:TOPORS:ISCA1:AUH:DYNLT3:RBM3:UBQLN2	http://www.gsea-msigdb.org/gsea/msigdb/cards/FLECHNER_BIOPSY_KIDNEY_TRANSPLANT_OK_VS_DONOR_UP
Curated_gene_sets	WONG_EMBRYONIC_STEM_CELL_CORE	335	75	7.344310220673569e-09	1.2242742583007667e-06	SRSF10:SNRNP40:SLC2A1:UQCRH:AK4:SLC16A1:ANP32E:FDPS:CISD1:BUB3:CDCA5:BANF1:MRPL11:RPS3:SDHD:SDHD:ACAD8:CCND2:KRAS:NAP1L1:ERP29:PSMB5:OTX2:NOP10:SNRPA1:POLR3K:PLK1:SEPHS2:NIP7:RPL13:UBE2G1:EIF4A1:KPNA2:UQCR11:UQCR11:CLPP:EIF3K:RPS16:RPS19:RPS5:PPM1G:GEMIN6:FAM136A:PCNA:SNX5:EIF2S2:MYBL2:PSMA7:GTSE1:RPSA:NCBP2:HADH:ELOVL6:HMGB2:BRIX1:MRPS36:RPS23:NHP2:EEF1E1:MRPS18B:LSM2:RPL10A:RPS12:RPA3:CBX3:LSM5:MRPS17:MRPS17:POP7:TRIP6:MRPL15:MRPS28:STOML2:CKS2:PDHA1:EIF2S3:MID1IP1:TIMM8A	http://www.gsea-msigdb.org/gsea/msigdb/cards/WONG_EMBRYONIC_STEM_CELL_CORE
Curated_gene_sets	MONNIER_POSTRADIATION_TUMOR_ESCAPE_DN	370	80	1.2391900039210719e-08	2.004936532814652e-06	KIAA2013:HSPB11:AK4:LEPROT:CRYZ:FAM69A:OLFML3:PBXIP1:KIAA0040:TOR1AIP2:IFRG15:CHML:UROS:BNIP3:HTATIP2:APIP:UNC93B1:RP11-785H5.1:ORMDL2:CTDSP2:TMCC3:C12orf23:MZT1:COMMD6:CLN5:ABHD13:ATP5S:CRIP1:CRIP1:AMDHD2:UBALD2:METTL4:BCL2:IZUMO4:ABHD8:TRAPPC6A:CDC42EP3:KRCC1:NCK2:BCL2L11:C2orf76:SPOPL:CYBRD1:HNRNPA3:PRKRA:STK17B:ZFAND2B:PDE6D:TMEM230:XBP1:PIM3:RPL15:HIGD1A:SEC62:SKIL:ST6GAL1:KLF3:COX7B2:HMGB2:TRAPPC13:CTC-534A2.2:FEM1C:C5orf24:PCBD2:EGR1:MXD3:GCNT2:TAPBP:FAM46A:MARCKS:C6orf120:SCRN1:BNIP3L:GGH:ZC2HC1A:RMDN1:LRRC8A:MOSPD2:DYNLT3:SPIN4:PLAC1:VMA21:TMLHE	http://www.gsea-msigdb.org/gsea/msigdb/cards/MONNIER_POSTRADIATION_TUMOR_ESCAPE_DN
Curated_gene_sets	GARY_CD5_TARGETS_DN	435	90	1.4919895923377976e-08	2.3449813564143496e-06	SSU72:SRSF10:AK4:FPGT:CRYZ:DNAJB4:RBM8A:ENSA:BLZF1:GAS5:FBXO28:CSTF2T:ZWINT:TFAM:NHLRC2:PSMD13:MSANTD4:EMG1:MAGOHB:DYRK2:IKBIP:TDG:CDK2AP1:FOXO1:DLEU2:PSMB5:CFL2:MGAT2:GMFB:MAX:EIF2S1:EIF5:BAG5:LCMT2:EIF3J:PPIB:CYB5B:IRF8:PAFAH1B1:PIGW:SRSF1:PSMC5:KPNA2:PDCD5:MRPS12:ADI1:FAM98A:CEBPZ:GEMIN6:SERTAD2:ASNSD1:TUBA4A:NOP56:PSMA7:UBE2L3:SDF2L1:TRMT10C:TLR1:RHOH:TMEM33:PGRMC2:MRPL36:PPWD1:GTF2H2:TNFAIP8:MED7:SLC35B3:BTN3A3:HSPA1B:HLA-DPA1:POLR1C:KIAA1586:ZBTB24:TWISTNB:MRPL32:STK17A:IKZF1:MRPS17:MRPS17:RINT1:CNOT7:MRPL15:CHCHD7:COMMD5:RCL1:APTX:ISCA1:RBM3:RLIM:MAGT1:TAF9B	http://www.gsea-msigdb.org/gsea/msigdb/cards/GARY_CD5_TARGETS_DN
Curated_gene_sets	STARK_PREFRONTAL_CORTEX_22Q11_DELETION_DN	513	100	5.73271406582491e-08	8.75990557669523e-06	MINOS1:ATPIF1:SEC22B:FDPS:B4GALT3:HSD17B7:TIMM17A:CISD1:PRDX3:EIF3F:LRRC4C:C1QTNF4:SNX32:MRPL11:PPP1CA:TMEM126A:TPI1:TSPAN31:DYNLL1:POLR1D:TMEM55B:FKBP3:DNAAF2:EIF2S1:SLIRP:GSKIP:NOP10:RPL4:RPS17:RPS17L:LYSMD4:C16orf13:GNG13:GDE1:NUDT21:CFDP1:TRAPPC2L:C1QBP:ELP5:COPRS:SLC25A39:KPNA2:ATP5H:NARS:UQCR11:UQCR11:ZNF121:ELOF1:SMIM7:UQCRFS1:PDCD5:EIF3K:MRPS12:RPL18:SNRNP27:FAM136A:MZT2A:METTL8:PDE6D:ROMO1:IFNGR2:COMT:SMARCB1:RRP7A:RPL15:NPRL2:WDR82:FAM162A:SEC62:RPL22L1:TMEM165:RPL34:C4orf3:PGRMC2:COX7C:MBLAC2:SAR1B:SRA1:ACOT13:PFDN6:UQCC2:POLR1C:BCKDHB:SAMD5:WTAP:CBX3:MRPS17:MRPS17:POP7:NDUFB2:LEPROTL1:RGS20:MRPL15:MRPS28:ADCY8:RPL8:TXN:NDUFA8:ARPC5L:COQ4:PRPS2:PRAF2:WBP5	http://www.gsea-msigdb.org/gsea/msigdb/cards/STARK_PREFRONTAL_CORTEX_22Q11_DELETION_DN
Curated_gene_sets	ACEVEDO_LIVER_CANCER_UP	968	165	8.096110458635968e-08	1.2036946927826071e-05	C1orf63:SNRNP40:FNDC5:SMAP2:UQCRH:HSPB11:SEP15:TMED5:S1PR1:NRAS:HIST2H2BE:GOLPH3L:RFX5:RRNAD1:DUSP12:MR1:ARPC5:TSEN15:LPGAT1:SLC30A10:FBXO28:CNIH4:ARV1:NTPCR:GPR137B:DESI2:VIM:CISD1:HNRNPH3:SRGN:LCOR:C10orf12:SMNDC1:APIP:MS4A7:AQP11:SPA17:JAM3:GOLT1B:TUBA1A:SLC35E3:UBE2N:C12orf65:EPSTI1:UTP14C:RAP2A:HOMEZ:PSMA6:DNAAF2:GMFB:TMED10:GSKIP:LCMT2:DTWD1:FAM214A:CALML4:IL32:RPL23A:SP2:LRRC59:TOM1L1:PCTP:KPNA2:PRKAR1A:ARMC7:SUMO2:MRPS7:MIF4GD:TK1:CANT1:HEXDC:ENOSF1:CHMP1B:ABHD3:GADD45GIP1:NR2C2AP:ZSCAN18:RPS7:TTC32:MPV17:TRMT61B:FAM98A:AHSA2:SERTAD2:IMMT:CYBRD1:ZNFX1:ZNF217:PTTG1IP:SRRD:ARL8B:BRK1:DPH3:NGLY1:RPL14:HIGD1A:NCKIPSD:CYB561D2:XXcos-LUCA11.4:TWF2:PDE12:CLDND1:FAM162A:PAQR9:COMMD2:TSC22D2:SERP1:NDUFB5:NCBP2:PROL1:IGJ:PAPSS1:C4orf33:RAB33B:HMGB2:SUB1:GPBP1:ZCCHC9:TMED7:AP3S1:MED7:NQO2:FARS2:EEF1E1:TMEM14B:NOL7:MYLIP:ATXN1:C6orf62:TRIM38:TRIM27:UBD:HLA-F:HLA-B:HCP5:HSPA1B:C6orf226:PTP4A1:MARCKS:C7orf50:RPA3:TMEM248:CALU:ZNF212:GGH:MRPS28:RMDN1:UQCRB:ZHX2:TATDN1:TIGD5:EXOSC4:FAM203A:FAM203B:PPP1R16A:LRRC14:SNAPC3:ISCA1:CKS2:AUH:TMEM38B:RPL7A:AP1S2:DYNLT3:UBQLN2:ZXDB:TIMM8A:CETN2	http://www.gsea-msigdb.org/gsea/msigdb/cards/ACEVEDO_LIVER_CANCER_UP
Curated_gene_sets	KRIGE_RESPONSE_TO_TOSEDOSTAT_6HR_UP	925	158	1.3295610738659394e-07	1.9247145966675084e-05	CLIC4:C1orf63:TFAP2E:ZNF691:CTBS:SH3GLB1:RPL5:CTSS:RRNAD1:SCYL3:GAS5:MR1:BATF3:TATDN3:GPR137B:PTER:ZNF33B:ZNF33B:IFIT3:DUSP5:FAM204A:LINC00959:TMEM80:CYP2R1:RCN1:TCP11L1:METTL12:SLC3A2:NEAT1:FUT4:SLC37A4:CREBL2:TUBA1A:CSRNP2:TSPAN31:GLIPR1:NAP1L1:LIN7A:BTG1:NHLRC3:MIR17HG:RAP2A:RAB2B:TRAPPC6B:TIMM9:LINC00341:SYNE3:EIF5:CHAC1:ADAL:SORD:FAM214A:RAB27A:TMED3:ST20:MEF2A:C16orf13:MLST8:CYLD:RPAIN:C1QBP:SMCR8:RAD51D:ARL17A:UBALD2:METTL4:LINC00667:CHMP1B:ZNF397:C18orf25:SKA1:TXNL4A:RNF126:SLC39A3:PDCD5:EXOSC5:ZNF224:TRAPPC6A:CD37:AHSA2:SLC1A4:KRCC1:ZC3H6:WDR33:METTL8:MFSD6:NABP1:WDFY1:RHBDD1:LRRFIP1:NOP56:PA2G4P2:ZNF133:NXT1:CD40:PPDPF:LINC00205:BID:TRIOBP:FAM118A:CHKB:SETD5-AS1:MRPS25:FILIP1L:OSBPL11:H1FX:RNF7:SKIL:RPL22L1:CCDC50:KLHL5:SMIM14:SGCB:MFSD8:SLC7A11:SRD5A1:AMACR:RPL37:EGR1:TMEM170B:GFOD1:ATXN1:TRIM38:HLA-F:HLA-A:C6orf48:GPSM3:PFDN6:VEGFA:TRAF3IP2-AS1:C6orf3:RNF146:HEBP2:TWISTNB:MPP6:PSPH:GATAD1:TRIM4:NAMPT:TES:LINC-PINT:TPK1:ERICH1:CNOT7:TNFRSF10B:ENTPD4:BNIP3L:RAB11FIP1:PCMTD1:PAG1:PVT1:PTP4A3:RCL1:APTX:MIRLET7D:RALGAPA1P:AP1S2:DYNLT3:MID1IP1:ARMCX3:FAM3A	http://www.gsea-msigdb.org/gsea/msigdb/cards/KRIGE_RESPONSE_TO_TOSEDOSTAT_6HR_UP
Curated_gene_sets	OSMAN_BLADDER_CANCER_UP	397	81	1.424252158018437e-07	1.9981729445253146e-05	RUNX3:FPGT:TMED5:UHMK1:MR1:TROVE2:LPGAT1:IRF2BP2:DESI2:LDHA:MED19:MS4A7:NEAT1:C3AR1:RECQL:TSPAN31:YEATS4:ELF1:DLEU2:RAP2A:PABPN1:CHURC1:EIF2S1:EIF5:PDIA3:BLOC1S6:RAB27A:ARIH1:FBXO22:SNTB2:EIF5A:DYNLL2:PRR11:P4HB:B4GALT6:ZNF562:ZNF253:CEBPA:PSENEN:RHOQ:SLC1A4:MOB1A:KYNU:PCNA:ITGB2:GBE1:H1FX:MBD4:MBNL1:GOLIM4:KLHL6:TMEM33:PDLIM5:IL15:SAP30:DHFR:TMED7:CSNK1A1:SNRNP48:ATXN1:TAPBP:MRPS10:KLHDC3:ENPP4:SNHG5:PNISR:PREP:VTA1:MIR3939:TMEM106B:JAZF1:PDAP1:PCMTD1:RMDN1:RBM12B:DCAF10:TUBB4B:UBQLN2:SPIN4:MAGT1:CXorf40A	http://www.gsea-msigdb.org/gsea/msigdb/cards/OSMAN_BLADDER_CANCER_UP
